year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall,age2,educ2
1994,70.0,1924.0,2,1,13.0,17954.0,,2.0,0.5412,4900.0,169.0
1994,23.0,1971.0,1,2,13.0,10505.0,1.0,2.0,0.5412,529.0,169.0
1994,69.0,1925.0,2,1,11.0,8595.0,2.0,,0.5412,4761.0,121.0
1994,76.0,1918.0,2,1,9.0,4202.0,1.0,,0.5412,5776.0,81.0
1994,33.0,1961.0,2,1,16.0,28650.0,2.0,,1.6237,1089.0,256.0
1994,41.0,1953.0,2,1,13.0,34380.0,1.0,,1.0825,1681.0,169.0
1994,50.0,1944.0,2,2,14.0,21010.0,,,0.5412,2500.0,196.0
1994,62.0,1932.0,1,1,12.0,99956.0,1.0,,1.0825,3844.0,144.0
1994,56.0,1938.0,1,2,12.0,28650.0,,,0.5412,3136.0,144.0
1994,37.0,1957.0,1,1,13.0,24830.0,,1.0,1.0825,1369.0,169.0
1994,44.0,1950.0,1,1,20.0,14325.0,1.0,,1.0825,1936.0,400.0
1994,30.0,1964.0,1,1,10.0,1528.0,1.0,1.0,1.0825,900.0,100.0
1994,37.0,1957.0,2,1,14.0,4202.0,1.0,2.0,0.5412,1369.0,196.0
1994,69.0,1925.0,1,1,12.0,24830.0,1.0,,0.5412,4761.0,144.0
1994,34.0,1960.0,1,1,12.0,,,2.0,1.0825,1156.0,144.0
1994,42.0,1952.0,2,1,16.0,24830.0,1.0,1.0,1.0825,1764.0,256.0
1994,47.0,1947.0,1,2,12.0,,2.0,,2.165,2209.0,144.0
1994,52.0,1942.0,2,1,13.0,51570.0,,1.0,1.0825,2704.0,169.0
1994,31.0,1963.0,2,1,20.0,51570.0,,1.0,1.0825,961.0,400.0
1994,50.0,1944.0,1,2,12.0,34380.0,1.0,,1.0825,2500.0,144.0
1994,61.0,1933.0,1,1,12.0,24830.0,1.0,,1.0825,3721.0,144.0
1994,75.0,1919.0,1,1,5.0,99956.0,1.0,,1.6237,5625.0,25.0
1994,79.0,1915.0,2,1,12.0,8595.0,,2.0,0.5412,6241.0,144.0
1994,33.0,1961.0,2,1,9.0,10505.0,1.0,1.0,1.0825,1089.0,81.0
1994,37.0,1957.0,2,3,12.0,12415.0,2.0,2.0,1.0825,1369.0,144.0
1994,28.0,1966.0,1,1,12.0,34380.0,,2.0,1.0825,784.0,144.0
1994,54.0,1940.0,2,3,8.0,,,2.0,2.165,2916.0,64.0
1994,44.0,1950.0,2,1,15.0,17954.0,1.0,2.0,1.0825,1936.0,225.0
1994,47.0,1947.0,2,1,20.0,,,1.0,1.0825,2209.0,400.0
1994,52.0,1942.0,2,1,14.0,99956.0,1.0,2.0,1.0825,2704.0,196.0
1994,27.0,1967.0,2,1,12.0,14325.0,1.0,2.0,1.0825,729.0,144.0
1994,38.0,1956.0,1,2,12.0,4966.0,,1.0,1.0825,1444.0,144.0
1994,64.0,1930.0,2,2,4.0,4202.0,1.0,2.0,1.0825,4096.0,16.0
1994,22.0,1972.0,1,1,15.0,6876.0,1.0,,1.0825,484.0,225.0
1994,41.0,1953.0,2,1,12.0,10505.0,,1.0,1.0825,1681.0,144.0
1994,74.0,1920.0,2,1,8.0,2674.0,,2.0,0.5412,5476.0,64.0
1994,54.0,1940.0,2,1,15.0,51570.0,,1.0,1.6237,2916.0,225.0
1994,43.0,1951.0,2,1,12.0,17954.0,1.0,,1.0825,1849.0,144.0
1994,69.0,1925.0,1,1,13.0,34380.0,,2.0,1.6237,4761.0,169.0
1994,32.0,1962.0,2,1,13.0,51570.0,,2.0,1.0825,1024.0,169.0
1994,21.0,1973.0,1,3,12.0,34380.0,1.0,1.0,2.165,441.0,144.0
1994,69.0,1925.0,2,1,11.0,21010.0,1.0,2.0,1.6237,4761.0,121.0
1994,66.0,1928.0,2,1,14.0,,1.0,,1.0825,4356.0,196.0
1994,81.0,1913.0,2,1,3.0,12415.0,,2.0,1.0825,6561.0,9.0
1994,63.0,1931.0,1,3,16.0,,,2.0,2.165,3969.0,256.0
1994,57.0,1937.0,1,3,14.0,4202.0,2.0,,0.5412,3249.0,196.0
1994,43.0,1951.0,2,1,15.0,21010.0,1.0,,0.5412,1849.0,225.0
1994,20.0,1974.0,1,1,12.0,,1.0,2.0,2.165,400.0,144.0
1994,26.0,1968.0,1,1,16.0,14325.0,1.0,,1.6237,676.0,256.0
1994,62.0,1932.0,2,1,12.0,21010.0,2.0,2.0,0.5412,3844.0,144.0
1994,35.0,1959.0,2,1,13.0,17954.0,1.0,2.0,0.5412,1225.0,169.0
1994,52.0,1942.0,1,1,14.0,42020.0,2.0,2.0,0.5412,2704.0,196.0
1994,36.0,1958.0,1,1,16.0,42020.0,1.0,1.0,1.0825,1296.0,256.0
1994,24.0,1970.0,2,1,9.0,12415.0,1.0,1.0,1.0825,576.0,81.0
1994,33.0,1961.0,2,1,9.0,12415.0,1.0,2.0,1.0825,1089.0,81.0
1994,58.0,1936.0,1,1,13.0,34380.0,1.0,,2.165,3364.0,169.0
1994,50.0,1944.0,2,1,6.0,34380.0,1.0,,1.6237,2500.0,36.0
1994,59.0,1935.0,1,1,3.0,24830.0,,2.0,1.0825,3481.0,9.0
1994,52.0,1942.0,2,1,12.0,,1.0,2.0,1.0825,2704.0,144.0
1994,30.0,1964.0,2,1,20.0,17954.0,,2.0,1.0825,900.0,400.0
1994,59.0,1935.0,2,1,10.0,6876.0,1.0,2.0,1.6237,3481.0,100.0
1994,68.0,1926.0,2,2,9.0,,,,0.5412,4624.0,81.0
1994,58.0,1936.0,2,2,14.0,21010.0,1.0,,0.5412,3364.0,196.0
1994,64.0,1930.0,1,2,12.0,,,2.0,1.0825,4096.0,144.0
1994,72.0,1922.0,1,1,12.0,42020.0,1.0,,1.0825,5184.0,144.0
1994,35.0,1959.0,1,1,14.0,99956.0,,1.0,1.6237,1225.0,196.0
1994,31.0,1963.0,1,2,16.0,34380.0,1.0,,0.5412,961.0,256.0
1994,57.0,1937.0,1,1,12.0,,1.0,,0.5412,3249.0,144.0
1994,41.0,1953.0,2,1,16.0,99956.0,1.0,2.0,1.0825,1681.0,256.0
1994,73.0,1921.0,1,1,11.0,99956.0,1.0,,1.0825,5329.0,121.0
1994,50.0,1944.0,1,1,8.0,21010.0,1.0,,1.0825,2500.0,64.0
1994,50.0,1944.0,2,1,12.0,,,2.0,0.5412,2500.0,144.0
1994,28.0,1966.0,1,3,16.0,16235.0,1.0,2.0,1.0825,784.0,256.0
1994,77.0,1917.0,2,1,12.0,12415.0,2.0,,0.5412,5929.0,144.0
1994,67.0,1927.0,2,1,11.0,17954.0,,1.0,1.0825,4489.0,121.0
1994,37.0,1957.0,2,1,12.0,51570.0,1.0,,1.0825,1369.0,144.0
1994,45.0,1949.0,1,1,15.0,21010.0,,2.0,1.0825,2025.0,225.0
1994,74.0,1920.0,1,1,11.0,51570.0,1.0,1.0,1.0825,5476.0,121.0
1994,38.0,1956.0,1,1,12.0,28650.0,1.0,2.0,1.6237,1444.0,144.0
1994,30.0,1964.0,1,1,14.0,17954.0,2.0,1.0,0.5412,900.0,196.0
1994,44.0,1950.0,2,1,18.0,24830.0,,2.0,0.5412,1936.0,324.0
1994,43.0,1951.0,2,1,15.0,16235.0,1.0,1.0,1.0825,1849.0,225.0
1994,50.0,1944.0,2,1,11.0,28650.0,1.0,,1.0825,2500.0,121.0
1994,52.0,1942.0,2,1,19.0,99956.0,,1.0,2.165,2704.0,361.0
1994,63.0,1931.0,2,1,12.0,42020.0,,2.0,1.0825,3969.0,144.0
1994,49.0,1945.0,2,1,16.0,99956.0,,,1.0825,2401.0,256.0
1994,27.0,1967.0,2,1,12.0,34380.0,,2.0,1.0825,729.0,144.0
1994,30.0,1964.0,2,1,20.0,51570.0,1.0,,1.0825,900.0,400.0
1994,28.0,1966.0,1,3,16.0,16235.0,1.0,2.0,1.0825,784.0,256.0
1994,67.0,1927.0,2,1,12.0,12415.0,,2.0,1.6237,4489.0,144.0
1994,77.0,1917.0,2,1,16.0,14325.0,1.0,,1.0825,5929.0,256.0
1994,45.0,1949.0,1,1,15.0,51570.0,,1.0,1.0825,2025.0,225.0
1994,25.0,1969.0,1,1,11.0,,,1.0,1.0825,625.0,121.0
1994,24.0,1970.0,2,1,10.0,2674.0,1.0,,1.0825,576.0,100.0
1994,42.0,1952.0,2,1,14.0,28650.0,,2.0,1.6237,1764.0,196.0
1994,27.0,1967.0,1,3,12.0,42020.0,2.0,,1.6237,729.0,144.0
1994,56.0,1938.0,1,1,13.0,42020.0,,2.0,0.5412,3136.0,169.0
1994,58.0,1936.0,1,1,3.0,16235.0,,2.0,1.6237,3364.0,9.0
1994,41.0,1953.0,1,1,15.0,21010.0,,1.0,1.6237,1681.0,225.0
1994,47.0,1947.0,1,1,12.0,28650.0,2.0,2.0,1.0825,2209.0,144.0
1994,39.0,1955.0,2,1,12.0,28650.0,,,1.0825,1521.0,144.0
1994,73.0,1921.0,2,1,17.0,28650.0,,2.0,0.5412,5329.0,289.0
1994,72.0,1922.0,1,1,12.0,16235.0,,2.0,1.0825,5184.0,144.0
1994,33.0,1961.0,1,1,12.0,42020.0,2.0,2.0,1.0825,1089.0,144.0
1994,32.0,1962.0,1,1,12.0,34380.0,,2.0,1.0825,1024.0,144.0
1994,28.0,1966.0,2,1,16.0,99956.0,1.0,2.0,1.0825,784.0,256.0
1994,52.0,1942.0,1,1,8.0,,1.0,,1.0825,2704.0,64.0
1994,49.0,1945.0,2,1,13.0,24830.0,1.0,,1.6237,2401.0,169.0
1994,53.0,1941.0,1,1,12.0,42020.0,2.0,2.0,1.0825,2809.0,144.0
1994,41.0,1953.0,1,1,11.0,6876.0,2.0,1.0,0.5412,1681.0,121.0
1994,35.0,1959.0,2,2,13.0,99956.0,1.0,,1.0825,1225.0,169.0
1994,30.0,1964.0,1,1,11.0,34380.0,1.0,2.0,1.6237,900.0,121.0
1994,28.0,1966.0,1,2,13.0,16235.0,,2.0,1.0825,784.0,169.0
1994,79.0,1915.0,1,1,11.0,99956.0,1.0,,1.6237,6241.0,121.0
1994,33.0,1961.0,1,1,16.0,42020.0,2.0,2.0,1.0825,1089.0,256.0
1994,35.0,1959.0,1,1,12.0,6876.0,1.0,,1.0825,1225.0,144.0
1994,42.0,1952.0,2,1,12.0,99956.0,,2.0,1.0825,1764.0,144.0
1994,30.0,1964.0,1,1,14.0,24830.0,1.0,,1.6237,900.0,196.0
1994,31.0,1963.0,1,1,17.0,51570.0,1.0,,1.6237,961.0,289.0
1994,50.0,1944.0,2,1,12.0,28650.0,1.0,2.0,1.0825,2500.0,144.0
1994,39.0,1955.0,2,1,12.0,17954.0,2.0,,1.6237,1521.0,144.0
1994,56.0,1938.0,1,3,9.0,28650.0,1.0,2.0,1.0825,3136.0,81.0
1994,19.0,1975.0,2,1,12.0,,1.0,1.0,2.165,361.0,144.0
1994,27.0,1967.0,1,1,14.0,,2.0,,1.0825,729.0,196.0
1994,74.0,1920.0,2,1,18.0,34380.0,,2.0,0.5412,5476.0,324.0
1994,50.0,1944.0,1,1,12.0,99956.0,,2.0,1.6237,2500.0,144.0
1994,49.0,1945.0,2,1,12.0,51570.0,,2.0,1.6237,2401.0,144.0
1994,22.0,1972.0,1,1,12.0,17954.0,2.0,,1.0825,484.0,144.0
1994,,,2,2,12.0,12415.0,1.0,,1.0825,,144.0
1994,57.0,1937.0,1,1,6.0,12415.0,2.0,,1.0825,3249.0,36.0
1994,64.0,1930.0,1,1,9.0,99956.0,1.0,2.0,1.0825,4096.0,81.0
1994,66.0,1928.0,2,1,12.0,17954.0,1.0,2.0,1.6237,4356.0,144.0
1994,42.0,1952.0,2,1,16.0,28650.0,,1.0,1.0825,1764.0,256.0
1994,23.0,1971.0,1,1,12.0,17954.0,2.0,,1.6237,529.0,144.0
1994,54.0,1940.0,2,1,12.0,21010.0,1.0,,1.0825,2916.0,144.0
1994,80.0,1914.0,2,1,8.0,6876.0,,2.0,0.5412,6400.0,64.0
1994,45.0,1949.0,1,1,14.0,99956.0,,2.0,1.0825,2025.0,196.0
1994,23.0,1971.0,2,2,11.0,10505.0,1.0,,2.165,529.0,121.0
1994,46.0,1948.0,2,2,11.0,4202.0,1.0,,1.0825,2116.0,121.0
1994,74.0,1920.0,1,2,12.0,,,2.0,1.0825,5476.0,144.0
1994,31.0,1963.0,2,1,12.0,34380.0,1.0,,1.0825,961.0,144.0
1994,45.0,1949.0,1,1,18.0,34380.0,2.0,,1.0825,2025.0,324.0
1994,75.0,1919.0,2,2,12.0,51570.0,1.0,2.0,2.165,5625.0,144.0
1994,49.0,1945.0,2,1,14.0,42020.0,,1.0,1.0825,2401.0,196.0
1994,54.0,1940.0,1,1,13.0,42020.0,,1.0,0.5412,2916.0,169.0
1994,18.0,1976.0,1,1,11.0,1528.0,1.0,,1.6237,324.0,121.0
1994,54.0,1940.0,2,1,18.0,4966.0,,2.0,0.5412,2916.0,324.0
1994,32.0,1962.0,1,1,15.0,51570.0,2.0,,1.0825,1024.0,225.0
1994,76.0,1918.0,2,1,12.0,17954.0,1.0,,1.0825,5776.0,144.0
1994,24.0,1970.0,2,1,15.0,8595.0,,1.0,1.6237,576.0,225.0
1994,41.0,1953.0,2,1,9.0,24830.0,1.0,,1.0825,1681.0,81.0
1994,55.0,1939.0,1,1,16.0,51570.0,,2.0,1.0825,3025.0,256.0
1994,53.0,1941.0,1,2,12.0,28650.0,1.0,2.0,2.7062,2809.0,144.0
1994,40.0,1954.0,1,1,15.0,34380.0,1.0,2.0,1.0825,1600.0,225.0
1994,41.0,1953.0,1,1,16.0,34380.0,2.0,2.0,1.0825,1681.0,256.0
1994,67.0,1927.0,2,2,9.0,14325.0,1.0,2.0,1.0825,4489.0,81.0
1994,76.0,1918.0,2,1,11.0,8595.0,1.0,,0.5412,5776.0,121.0
1994,21.0,1973.0,1,1,13.0,99956.0,2.0,,0.5412,441.0,169.0
1994,48.0,1946.0,1,1,8.0,99956.0,2.0,,1.0825,2304.0,64.0
1994,85.0,1909.0,2,1,12.0,8595.0,1.0,,0.5412,7225.0,144.0
1994,42.0,1952.0,2,3,14.0,24830.0,1.0,2.0,1.0825,1764.0,196.0
1994,46.0,1948.0,2,1,13.0,28650.0,2.0,,1.0825,2116.0,169.0
1994,33.0,1961.0,2,1,11.0,34380.0,1.0,,1.6237,1089.0,121.0
1994,36.0,1958.0,2,1,12.0,34380.0,1.0,,1.6237,1296.0,144.0
1994,47.0,1947.0,2,1,12.0,42020.0,1.0,,0.5412,2209.0,144.0
1994,59.0,1935.0,2,1,15.0,16235.0,1.0,,1.0825,3481.0,225.0
1994,54.0,1940.0,1,1,13.0,42020.0,,1.0,0.5412,2916.0,169.0
1994,36.0,1958.0,1,1,16.0,24830.0,1.0,,1.6237,1296.0,256.0
1994,74.0,1920.0,2,1,12.0,,1.0,,0.5412,5476.0,144.0
1994,28.0,1966.0,1,1,13.0,51570.0,1.0,1.0,1.0825,784.0,169.0
1994,32.0,1962.0,2,2,13.0,,1.0,,1.0825,1024.0,169.0
1994,52.0,1942.0,1,1,12.0,,2.0,1.0,1.0825,2704.0,144.0
1994,43.0,1951.0,2,2,11.0,51570.0,1.0,,2.165,1849.0,121.0
1994,66.0,1928.0,2,1,12.0,17954.0,1.0,2.0,1.0825,4356.0,144.0
1994,24.0,1970.0,2,1,13.0,3438.0,1.0,2.0,1.0825,576.0,169.0
1994,36.0,1958.0,1,1,15.0,17954.0,,2.0,1.6237,1296.0,225.0
1994,33.0,1961.0,2,1,13.0,,,2.0,1.0825,1089.0,169.0
1994,53.0,1941.0,1,1,12.0,,,2.0,1.6237,2809.0,144.0
1994,78.0,1916.0,2,1,12.0,12415.0,1.0,,0.5412,6084.0,144.0
1994,36.0,1958.0,2,1,12.0,42020.0,2.0,,2.165,1296.0,144.0
1994,18.0,1976.0,1,1,11.0,34380.0,1.0,2.0,1.6237,324.0,121.0
1994,20.0,1974.0,2,1,13.0,51570.0,1.0,,1.6237,400.0,169.0
1994,58.0,1936.0,2,1,13.0,14325.0,1.0,,1.6237,3364.0,169.0
1994,43.0,1951.0,2,1,12.0,51570.0,2.0,,1.6237,1849.0,144.0
1994,37.0,1957.0,2,1,12.0,16235.0,,2.0,1.0825,1369.0,144.0
1994,53.0,1941.0,1,2,12.0,28650.0,1.0,2.0,2.7062,2809.0,144.0
1994,62.0,1932.0,2,1,19.0,42020.0,,2.0,1.0825,3844.0,361.0
1994,34.0,1960.0,1,3,6.0,34380.0,1.0,,1.0825,1156.0,36.0
1994,52.0,1942.0,1,1,10.0,6876.0,1.0,2.0,1.6237,2704.0,100.0
1994,47.0,1947.0,1,1,13.0,51570.0,1.0,,1.0825,2209.0,169.0
1994,54.0,1940.0,1,1,16.0,99956.0,,2.0,1.0825,2916.0,256.0
1994,49.0,1945.0,1,3,14.0,10505.0,1.0,2.0,1.6237,2401.0,196.0
1994,24.0,1970.0,1,1,14.0,10505.0,,,1.0825,576.0,196.0
1994,35.0,1959.0,2,2,16.0,24830.0,2.0,1.0,1.0825,1225.0,256.0
1994,35.0,1959.0,2,1,12.0,99956.0,1.0,2.0,1.0825,1225.0,144.0
1994,63.0,1931.0,2,1,13.0,34380.0,,2.0,1.6237,3969.0,169.0
1994,26.0,1968.0,1,1,16.0,21010.0,2.0,2.0,1.6237,676.0,256.0
1994,41.0,1953.0,2,1,12.0,16235.0,1.0,,1.0825,1681.0,144.0
1994,30.0,1964.0,2,1,12.0,12415.0,1.0,2.0,0.5412,900.0,144.0
1994,34.0,1960.0,2,1,14.0,99956.0,1.0,,1.0825,1156.0,196.0
1994,32.0,1962.0,2,1,12.0,28650.0,1.0,2.0,1.0825,1024.0,144.0
1994,33.0,1961.0,1,1,12.0,,1.0,2.0,2.165,1089.0,144.0
1994,26.0,1968.0,1,1,14.0,99956.0,1.0,,1.6237,676.0,196.0
1994,65.0,1929.0,1,1,8.0,12415.0,,2.0,1.0825,4225.0,64.0
1994,40.0,1954.0,2,3,9.0,17954.0,1.0,,1.0825,1600.0,81.0
1994,29.0,1965.0,2,1,16.0,12415.0,1.0,2.0,1.0825,841.0,256.0
1994,51.0,1943.0,1,1,14.0,42020.0,2.0,,1.0825,2601.0,196.0
1994,50.0,1944.0,1,1,12.0,99956.0,,2.0,1.6237,2500.0,144.0
1994,24.0,1970.0,2,1,12.0,14325.0,1.0,,0.5412,576.0,144.0
1994,54.0,1940.0,1,1,12.0,42020.0,2.0,1.0,1.0825,2916.0,144.0
1994,75.0,1919.0,1,1,8.0,16235.0,1.0,2.0,0.5412,5625.0,64.0
1994,55.0,1939.0,1,1,12.0,51570.0,,1.0,1.0825,3025.0,144.0
1994,22.0,1972.0,2,2,15.0,34380.0,1.0,,1.6237,484.0,225.0
1994,89.0,1905.0,2,1,8.0,,,2.0,0.5412,7921.0,64.0
1994,53.0,1941.0,2,1,17.0,21010.0,1.0,,1.0825,2809.0,289.0
1994,48.0,1946.0,1,1,8.0,51570.0,,2.0,1.0825,2304.0,64.0
1994,36.0,1958.0,2,2,11.0,,1.0,,0.5412,1296.0,121.0
1994,32.0,1962.0,1,1,12.0,24830.0,2.0,2.0,1.0825,1024.0,144.0
1994,37.0,1957.0,1,1,12.0,28650.0,1.0,,1.0825,1369.0,144.0
1994,33.0,1961.0,1,1,16.0,51570.0,1.0,2.0,1.0825,1089.0,256.0
1994,35.0,1959.0,2,1,18.0,99956.0,1.0,1.0,1.0825,1225.0,324.0
1994,77.0,1917.0,1,1,5.0,2674.0,,2.0,0.5412,5929.0,25.0
1994,24.0,1970.0,2,3,14.0,34380.0,1.0,,3.2475,576.0,196.0
1994,25.0,1969.0,1,1,16.0,21010.0,,2.0,1.0825,625.0,256.0
1994,52.0,1942.0,2,1,14.0,28650.0,1.0,,0.5412,2704.0,196.0
1994,51.0,1943.0,2,2,12.0,51570.0,1.0,,2.7062,2601.0,144.0
1994,33.0,1961.0,1,1,12.0,17954.0,2.0,2.0,1.0825,1089.0,144.0
1994,32.0,1962.0,1,1,16.0,24830.0,1.0,1.0,1.0825,1024.0,256.0
1994,76.0,1918.0,2,1,11.0,42020.0,,2.0,1.0825,5776.0,121.0
1994,70.0,1924.0,2,1,8.0,,,,0.5412,4900.0,64.0
1994,42.0,1952.0,2,1,13.0,51570.0,1.0,2.0,1.0825,1764.0,169.0
1994,48.0,1946.0,1,1,8.0,28650.0,1.0,1.0,1.0825,2304.0,64.0
1994,57.0,1937.0,1,1,12.0,6876.0,2.0,,1.0825,3249.0,144.0
1994,31.0,1963.0,1,2,12.0,12415.0,1.0,,2.7062,961.0,144.0
1994,27.0,1967.0,1,2,12.0,21010.0,1.0,2.0,1.0825,729.0,144.0
1994,39.0,1955.0,1,1,11.0,10505.0,2.0,,0.5412,1521.0,121.0
1994,52.0,1942.0,2,1,13.0,51570.0,1.0,,2.165,2704.0,169.0
1994,39.0,1955.0,2,1,12.0,,,1.0,2.165,1521.0,144.0
1994,31.0,1963.0,2,1,12.0,,,1.0,1.0825,961.0,144.0
1994,86.0,1908.0,2,1,16.0,99956.0,,,1.0825,7396.0,256.0
1994,54.0,1940.0,1,2,4.0,,,2.0,1.6237,2916.0,16.0
1994,47.0,1947.0,1,1,16.0,34380.0,1.0,,1.0825,2209.0,256.0
1994,40.0,1954.0,2,1,12.0,2674.0,1.0,,2.165,1600.0,144.0
1994,62.0,1932.0,1,1,12.0,99956.0,,2.0,1.0825,3844.0,144.0
1994,44.0,1950.0,2,1,15.0,17954.0,1.0,2.0,1.0825,1936.0,225.0
1994,63.0,1931.0,2,3,14.0,34380.0,1.0,2.0,1.0825,3969.0,196.0
1994,23.0,1971.0,2,1,14.0,34380.0,,2.0,1.0825,529.0,196.0
1994,22.0,1972.0,2,1,15.0,42020.0,,2.0,1.0825,484.0,225.0
1994,48.0,1946.0,1,1,16.0,99956.0,,2.0,1.0825,2304.0,256.0
1994,33.0,1961.0,1,1,12.0,28650.0,,2.0,1.0825,1089.0,144.0
1994,52.0,1942.0,2,1,12.0,42020.0,1.0,,1.0825,2704.0,144.0
1994,50.0,1944.0,2,1,10.0,4966.0,,2.0,1.0825,2500.0,100.0
1994,79.0,1915.0,1,1,8.0,12415.0,,2.0,1.0825,6241.0,64.0
1994,61.0,1933.0,2,1,12.0,8595.0,,2.0,0.5412,3721.0,144.0
1994,52.0,1942.0,2,1,16.0,21010.0,1.0,2.0,0.5412,2704.0,256.0
1994,38.0,1956.0,2,1,14.0,34380.0,1.0,,1.0825,1444.0,196.0
1994,34.0,1960.0,2,1,15.0,42020.0,1.0,2.0,1.0825,1156.0,225.0
1994,76.0,1918.0,2,1,10.0,17954.0,2.0,,1.0825,5776.0,100.0
1994,63.0,1931.0,2,1,12.0,16235.0,,2.0,1.0825,3969.0,144.0
1994,47.0,1947.0,2,1,18.0,,,1.0,1.0825,2209.0,324.0
1994,28.0,1966.0,2,1,13.0,14325.0,1.0,,1.0825,784.0,169.0
1994,67.0,1927.0,2,1,12.0,42020.0,,2.0,1.0825,4489.0,144.0
1994,30.0,1964.0,2,1,12.0,12415.0,1.0,2.0,0.5412,900.0,144.0
1994,80.0,1914.0,1,1,9.0,17954.0,1.0,1.0,0.5412,6400.0,81.0
1994,89.0,1905.0,2,1,8.0,,1.0,,0.5412,7921.0,64.0
1994,35.0,1959.0,1,1,18.0,8595.0,2.0,1.0,0.5412,1225.0,324.0
1994,25.0,1969.0,2,1,17.0,,1.0,2.0,1.6237,625.0,289.0
1994,30.0,1964.0,1,1,17.0,4202.0,2.0,2.0,0.5412,900.0,289.0
1994,27.0,1967.0,2,1,16.0,51570.0,1.0,2.0,1.0825,729.0,256.0
1994,75.0,1919.0,1,1,12.0,14325.0,1.0,,1.0825,5625.0,144.0
1994,41.0,1953.0,2,1,13.0,99956.0,,1.0,1.0825,1681.0,169.0
1994,24.0,1970.0,2,2,12.0,6876.0,,2.0,1.0825,576.0,144.0
1994,32.0,1962.0,1,1,12.0,12415.0,,2.0,1.0825,1024.0,144.0
1994,51.0,1943.0,2,2,11.0,42020.0,2.0,,1.0825,2601.0,121.0
1994,33.0,1961.0,1,3,13.0,51570.0,2.0,,0.5412,1089.0,169.0
1994,33.0,1961.0,2,1,15.0,99956.0,2.0,2.0,1.0825,1089.0,225.0
1994,19.0,1975.0,2,1,11.0,,1.0,,1.6237,361.0,121.0
1994,42.0,1952.0,1,1,16.0,17954.0,2.0,1.0,0.5412,1764.0,256.0
1994,36.0,1958.0,2,2,14.0,,,2.0,1.0825,1296.0,196.0
1994,25.0,1969.0,2,1,12.0,12415.0,,1.0,1.0825,625.0,144.0
1994,68.0,1926.0,1,1,14.0,24830.0,,2.0,1.0825,4624.0,196.0
1994,39.0,1955.0,2,1,12.0,51570.0,2.0,2.0,1.0825,1521.0,144.0
1994,70.0,1924.0,1,1,14.0,14325.0,2.0,2.0,1.0825,4900.0,196.0
1994,47.0,1947.0,2,1,9.0,99956.0,1.0,2.0,2.165,2209.0,81.0
1994,34.0,1960.0,1,1,13.0,42020.0,1.0,,1.0825,1156.0,169.0
1994,54.0,1940.0,2,1,7.0,21010.0,2.0,2.0,1.6237,2916.0,49.0
1994,74.0,1920.0,1,1,11.0,51570.0,1.0,2.0,1.6237,5476.0,121.0
1994,60.0,1934.0,2,1,12.0,99956.0,,2.0,1.0825,3600.0,144.0
1994,43.0,1951.0,1,2,16.0,51570.0,,1.0,2.165,1849.0,256.0
1994,26.0,1968.0,1,1,16.0,99956.0,1.0,,2.165,676.0,256.0
1994,23.0,1971.0,2,2,11.0,10505.0,1.0,,2.165,529.0,121.0
1994,47.0,1947.0,2,1,9.0,17954.0,,2.0,1.0825,2209.0,81.0
1994,87.0,1907.0,2,1,12.0,,,2.0,0.5412,7569.0,144.0
1994,85.0,1909.0,1,1,11.0,99956.0,2.0,2.0,1.0825,7225.0,121.0
1994,50.0,1944.0,1,1,8.0,21010.0,1.0,,1.0825,2500.0,64.0
1994,22.0,1972.0,2,1,15.0,5730.0,1.0,,1.0825,484.0,225.0
1994,28.0,1966.0,1,1,14.0,8595.0,1.0,,0.5412,784.0,196.0
1994,47.0,1947.0,2,1,9.0,99956.0,1.0,2.0,2.165,2209.0,81.0
1994,20.0,1974.0,1,1,12.0,34380.0,,1.0,1.6237,400.0,144.0
1994,37.0,1957.0,2,1,12.0,16235.0,1.0,,1.0825,1369.0,144.0
1994,87.0,1907.0,2,1,12.0,,1.0,2.0,1.0825,7569.0,144.0
1994,52.0,1942.0,1,1,18.0,99956.0,1.0,,1.6237,2704.0,324.0
1994,63.0,1931.0,1,1,16.0,99956.0,1.0,,1.6237,3969.0,256.0
1994,31.0,1963.0,2,1,13.0,28650.0,1.0,2.0,1.0825,961.0,169.0
1994,34.0,1960.0,1,1,12.0,34380.0,1.0,2.0,1.0825,1156.0,144.0
1994,36.0,1958.0,1,1,14.0,34380.0,1.0,,1.0825,1296.0,196.0
1994,29.0,1965.0,1,1,16.0,17954.0,,2.0,0.5412,841.0,256.0
1994,35.0,1959.0,2,1,19.0,24830.0,,2.0,0.5412,1225.0,361.0
1994,57.0,1937.0,1,1,12.0,,1.0,,0.5412,3249.0,144.0
1994,22.0,1972.0,1,1,12.0,8595.0,1.0,,1.6237,484.0,144.0
1994,88.0,1906.0,1,1,8.0,3438.0,,2.0,0.5412,7744.0,64.0
1994,20.0,1974.0,2,3,12.0,,1.0,,3.2475,400.0,144.0
1994,38.0,1956.0,2,1,14.0,21010.0,1.0,1.0,0.5412,1444.0,196.0
1994,28.0,1966.0,2,1,16.0,8595.0,1.0,1.0,1.6237,784.0,256.0
1994,60.0,1934.0,2,1,12.0,,1.0,1.0,1.0825,3600.0,144.0
1994,19.0,1975.0,1,1,11.0,,1.0,,1.6237,361.0,121.0
1994,44.0,1950.0,1,1,15.0,,,2.0,1.0825,1936.0,225.0
